smiles,0,1
OC(CNCc1c[nH]c2ccccc12)Cc1ccc(F)cc1,A0759a,A0229a
OC(CNCc1c[nH]c2ccccc12)Cc1cccc(Cl)c1,A0759a,A0229a
CC(O)CNCC1CCCN1C(=O)CCc1c[nH]c2ccccc12,A0759a,A0229a
OC(CNCc1c[nH]c2ccccc12)CN1CCCC1,A0759a,A0229a
CC(O)C(NCc1c[nH]c2ccccc12)c1ccccc1,A0759a,A0229a
OC(CNCc1c[nH]c2ccccc12)CC1(O)CCOC1,A0759a,A0229a
OC(CNCc1c[nH]c2ccccc12)Cc1cccc(Cl)c1,A0759a,A0229a
CC(O)CNCC1CCN(C(=O)c2c[nH]c3ccccc23)CC1,A0759a,A0229a
CC(O)CNCC1CCN(C(=O)Cc2c[nH]c3ccccc23)CC1,A0759a,A0229a
CC(O)CNCC1CCN(C(=O)c2c[nH]c3ccccc23)CC1,A0759a,A0229a
CC(O)CNCC1CCCN1C(=O)c1c[nH]c2ccccc12,A0759a,A0229a
CN1CCC(C(C)(O)CNCc2c[nH]c3ccccc23)CC1,A0759a,A0229a
OC(CNCc1c[nH]c2ccccc12)CC1(O)CCOC1,A0759a,A0229a
CC(O)CNCC1CCCN1C(=O)c1c[nH]c2ccccc12,A0759a,A0229a
CC(O)CNCC1CCCN1C(=O)CCc1c[nH]c2ccccc12,A0759a,A0229a
CC(O)CNCC1CCCN1C(=O)Cc1c[nH]c2ccccc12,A0759a,A0229a
OC(CNCc1c[nH]c2ccccc12)Cc1ccc(F)cc1,A0759a,A0229a
CC(O)CNCc1ccc2[nH]ccc2c1,A0759a,A0229a
CNCC(C)(O)c1ccc2[nH]ccc2c1,A0759a,A0229a
CC1CCN(CC(O)CN(C)c2ccc3[nH]ccc3c2)CC1,A0759a,A0229a
CC1(CC(O)CNCc2ccc3[nH]ccc3c2)CCCO1,A0759a,A0229a
CC1CCN(CC(O)CN(C)c2ccc3[nH]ccc3c2)CC1,A0759a,A0229a
CNCC(O)Cn1cc(-c2ccc3[nH]ccc3c2)nn1,A0759a,A0229a
CC(CNCc1ccc2[nH]ccc2c1)Oc1ccc(F)cc1,A0759a,A0229a
OC(CNCc1ccc2[nH]ccc2c1)Cc1ccccc1,A0759a,A0229a
OC(CNCc1ccc2[nH]ccc2c1)Cc1ccccc1F,A0759a,A0229a
CN(CC(O)Cc1cccc(F)c1)c1ccc2[nH]ccc2c1,A0759a,A0229a
CC(O)CNCC1CCN(C(=O)CCc2ccc3[nH]ccc3c2)CC1,A0759a,A0229a
CC(O)CNCC1CCCN1C(=O)CCc1ccc2[nH]ccc2c1,A0759a,A0229a
CC1(CC(O)CNCc2ccc3[nH]ccc3c2)CCCO1,A0759a,A0229a
O=C1CCCN1CC(O)CNCc1ccc2[nH]ccc2c1,A0759a,A0229a
CC(O)CNCC1CCN(C(=O)c2ccc3[nH]ccc3c2)CC1,A0759a,A0229a
CC(O)CNCC1CCN(C(=O)CCc2ccc3[nH]ccc3c2)CC1,A0759a,A0229a
CC(O)CNCC1CCN(C(=O)c2ccc3[nH]ccc3c2)CC1,A0759a,A0229a
CC(O)CNCC1CCCN1C(=O)CCc1ccc2[nH]ccc2c1,A0759a,A0229a
CC(O)(CNCc1ccc2[nH]ccc2c1)c1ccccc1Br,A0759a,A0229a
CC(O)(CNCc1ccc2[nH]ccc2c1)c1ccccc1,A0759a,A0229a
CC(O)(CNCc1ccc2[nH]ccc2c1)c1ccccc1Br,A0759a,A0229a
CC(O)(CNCc1ccc2[nH]ccc2c1)c1cccc(F)c1,A0759a,A0229a
CN(CC(O)Cc1cccc(F)c1)c1ccc2[nH]ccc2c1,A0759a,A0229a
CC(CNCc1ccc2[nH]ccc2c1)Oc1ccc(F)cc1,A0759a,A0229a
CC(O)(CNCc1ccc2[nH]ccc2c1)c1cccc(F)c1,A0759a,A0229a
OC(CNCc1ccc2[nH]ccc2c1)Cc1ccccc1F,A0759a,A0229a
CCC(=O)Nc1c[nH]c2ccccc12,A0503a,A0229a
NC(=O)CCc1c[nH]c2ccccc12,A0503a,A0229a
CC(CO)C(=O)N1CC(NC(=O)C(C)c2c[nH]c3ccccc23)C1,A0503a,A0229a
CCC(=O)N1CC(NC(=O)C(C)c2c[nH]c3ccccc23)C1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)NC1CN(c2ccccn2)C1,A0503a,A0229a
CC(O)C(=O)N1CC(NC(=O)C(C)c2c[nH]c3ccccc23)C1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1ccc(S(=O)(=O)N=C2CCCCCN2)cc1,A0503a,A0229a
CCC(C)c1ccccc1NC(=O)CCc1c[nH]c2ccccc12,A0503a,A0229a
CCC(C)c1csc(NC(=O)CCc2c[nH]c3ccccc23)n1,A0503a,A0229a
CCCCN1CCC(NC(=O)CCc2c[nH]c3ccccc23)CC1,A0503a,A0229a
CCCCN1CCC(NC(=O)CCc2c[nH]c3ccccc23)C1,A0503a,A0229a
CCCCc1ccc(NC(=O)CCc2c[nH]c3ccccc23)cc1,A0503a,A0229a
CCCCc1nnc(NC(=O)CCc2c[nH]c3ccccc23)s1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1n[nH]cc1C1CC1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1cnn(C2CC2)c1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1nc(C2CC2)n[nH]1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)NC1CC2COC(C3CC3)CN2C1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1nnc(C2CC2)s1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)NC1CCC1C1CC1,A0503a,A0229a
CC(C(=O)Nc1c[nH]c2ccccc12)n1ccc(C2CC2)n1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1ccc2c(c1)Sc1ccccc1C(=O)N2C1CC1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)NC1CCN(C2CC2)CC1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1n[nH]c(C2CC2)n1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1cnoc1C1CC1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1nncn1C1CC1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1nc(C2CC2)cs1,A0503a,A0229a
CSc1ccc(NC(=O)CCc2c[nH]c3ccccc23)cc1,A0503a,A0229a
CSc1c[nH]nc1NC(=O)CCc1c[nH]c2ccccc12,A0503a,A0229a
CSc1ccccc1NC(=O)CCc1c[nH]c2ccccc12,A0503a,A0229a
CSc1nsc(NC(=O)CCc2c[nH]c3ccccc23)n1,A0503a,A0229a
CSC1CCC(NC(=O)CCc2c[nH]c3ccccc23)C1,A0503a,A0229a
CSc1cccc(NC(=O)CCc2c[nH]c3ccccc23)c1,A0503a,A0229a
CC(C(N)=O)N1CCC(CNC(=O)CCc2c[nH]c3ccccc23)C1,A0503a,A0229a
CNC(=O)C(C)N1CCC(NC(=O)CCc2c[nH]c3ccccc23)C1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)NC1C2CN3CCN(C2)CC1(c1ccccc1)C3,A0503a,A0229a
CCOC(=O)Cc1csc(NC(=O)CCc2c[nH]c3ccccc23)n1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)NC1CCN(C2CCNC2=O)C1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1ccc(N2CCCC2=O)cc1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1cccc(N2CCCC2=O)c1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1ccccc1N1CCCC1=O,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1cccc(-c2nnc3n2CCCCC3)c1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1ccc(-c2nnc3n2CCCCC3)cc1,A0503a,A0229a
CCc1cc(NC(=O)CCc2c[nH]c3ccccc23)[nH]n1,A0503a,A0229a
Cc1cn[nH]c1NC(=O)CCc1c[nH]c2ccccc12,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1ccnn1C1CCCC1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1ccnn1C1COC1,A0503a,A0229a
CC(C)c1cc(NC(=O)CCc2c[nH]c3ccccc23)[nH]n1,A0503a,A0229a
Cc1cc(NC(=O)CCc2c[nH]c3ccccc23)[nH]n1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1cc(C(F)(F)F)n[nH]1,A0503a,A0229a
