hippo_id,smiles,inchikey,required_amount_mg,quoted_amount,quote_currency,quote_price,quote_lead_time_days,quote_supplier,quote_catalogue,quote_entry,quoted_smiles,quoted_purity,num_reaction_dependencies,num_product_dependencies,reaction_dependencies,product_dependencies,chemistry_types,scaffold_series
22251,Cc1cc2c(N)cccc2[nH]1,AFDSHAHBYKPZHN-UHFFFAOYSA-N,6.0,100.0,EUR,149.0,10,Enamine,Global catalog,EN300-325315,Cc1cc2c(N)cccc2[nH]1,,6,6,"[18797, 18872, 19031, 19279, 19947, 20118]","[22343, 22418, 22577, 22825, 23493, 23664]",Amidation,[554]
22259,Cn1ccc2c(N)cccc21,ODOJPFQQFJVNMD-UHFFFAOYSA-N,6.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-65947,Cn1ccc2c(N)cccc21,,6,6,"[18807, 18857, 19034, 19299, 20106, 20277]","[22353, 22403, 22580, 22845, 23652, 23823]",Amidation,[554]
22144,CC(C(=O)O)C(c1ccccc1)c1ccccc1,CIQHVMOSBKCPLI-UHFFFAOYSA-N,5.0,100.0,EUR,264.0,10,Enamine,Global catalog,EN300-1865680,CC(C(=O)O)C(c1ccccc1)c1ccccc1,,5,5,"[18817, 19929, 19938, 19947, 20277]","[22363, 23475, 23484, 23493, 23823]",Amidation,[554]
22153,O=C(O)CC(c1ccccc1)c1ccccc1Cl,UXRBWQKJQGCCJE-UHFFFAOYSA-N,7.0,100.0,EUR,29.0,10,Enamine,Global catalog,EN300-7371437,O=C(O)CC(c1ccccc1)c1ccccc1Cl,,7,7,"[18826, 19279, 19286, 19299, 19302, 22285, 22354]","[22372, 22825, 22832, 22845, 22848, 25831, 25900]",Amidation,[554]
22155,O=C(O)CC1c2ccccc2Oc2ccccc21,WBWAHPQXFIMEOA-UHFFFAOYSA-N,5.0,50.0,EUR,89.0,2,Enamine,EU stock,EN300-35046,O=C(O)CC1c2ccccc2Oc2ccccc21,,5,5,"[18828, 19020, 19031, 19034, 19037]","[22374, 22566, 22577, 22580, 22583]",Amidation,[554]
22159,NC(C(=O)O)C(c1ccccc1)c1ccccc1,PECGVEGMRUZOML-UHFFFAOYSA-N,5.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-6473070,N[C@@H](C(=O)O)C(c1ccccc1)c1ccccc1,,5,5,"[18832, 20101, 20106, 20109, 20118]","[22378, 23647, 23652, 23655, 23664]",Amidation,[554]
22269,COc1ccc2[nH]ccc2c1N,YTRLGXQPTYRYKK-UHFFFAOYSA-N,3.0,100.0,EUR,406.0,10,Enamine,Global catalog,EN300-172479,COc1ccc2[nH]ccc2c1N,,3,3,"[19840, 20170, 22354]","[23386, 23716, 25900]",Amidation,[554]
22287,CCNc1cccc2[nH]ccc12,WTJYQSSBJGWIFD-UHFFFAOYSA-N,3.0,100.0,EUR,284.0,10,Enamine,Global catalog,EN300-171118,CCNc1cccc2[nH]ccc12,,3,3,"[19861, 20276, 22285]","[23407, 23822, 25831]",Amidation,[554]
31588,C=CC(N)CO,RKBAYXYCMQLBCZ-UHFFFAOYSA-N,1.0,50.0,EUR,134.0,2,Enamine,EU stock,EN300-216631,C=CC(N)CO.Cl,,1,1,[28061],[31983],Nucleophilic_substitution_with_amine,[848]
31587,C#CC(N)CO,RSUWHQXXMTYZTI-UHFFFAOYSA-N,1.0,100.0,EUR,444.0,10,Enamine,Global catalog,EN300-233538,C#CC(N)CO.Cl,,1,1,[28062],[31984],Nucleophilic_substitution_with_amine,[848]
31586,COCC(C)N,NXMXETCTWNXSFG-UHFFFAOYSA-N,1.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-129418,COC[C@@H](C)N,,1,1,[28063],[31985],Nucleophilic_substitution_with_amine,[848]
31589,CNC1COC1,JUIXJPRSYHSLHK-UHFFFAOYSA-N,1.0,100.0,EUR,19.0,10,Enamine,Global catalog,EN300-119041,CNC1COC1,,1,1,[28064],[31986],Nucleophilic_substitution_with_amine,[848]
31594,CC(N)C(=N)O,HQMLIDZJXVVKCW-UHFFFAOYSA-N,1.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-60853,CC(N)C(N)=O,,1,1,[28068],[31990],Nucleophilic_substitution_with_amine,[848]
31593,NC1(CO)CC1,OBMKZINZPBARIK-UHFFFAOYSA-N,1.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-117059,Cl.NC1(CO)CC1,,1,1,[28070],[31992],Nucleophilic_substitution_with_amine,[848]
31590,CC1(N)COC1,NQVWMPOQWBDSAI-UHFFFAOYSA-N,1.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-197182,CC1(N)COC1,,1,1,[28073],[31995],Nucleophilic_substitution_with_amine,[848]
7486,COC1CC1N,PHESTWQJVUANKG-UHFFFAOYSA-N,1.0,50.0,EUR,328.0,2,Enamine,EU stock,EN300-7537233,CO[C@@H]1C[C@H]1N.Cl,,1,1,[28075],[31997],Nucleophilic_substitution_with_amine,"[843, 848]"
31612,C=CCC(N)CO,WCZXECFPTUZDMM-UHFFFAOYSA-N,1.0,50.0,EUR,24.0,2,Enamine,EU stock,EN300-7335335,C=CC[C@@H](N)CO,,1,1,[28813],[32735],Nucleophilic_substitution_with_amine,[848]
31613,NC(CO)C(F)F,MCLRDRPCZXKUTE-UHFFFAOYSA-N,1.0,50.0,EUR,328.0,2,Enamine,EU stock,EN300-7445188,Cl.NC(CO)C(F)F,,1,1,[28828],[32750],Nucleophilic_substitution_with_amine,[848]
31622,CC(N)C(C)(C)O,OVKDLPZRDQTOJW-UHFFFAOYSA-N,1.0,100.0,EUR,43.0,10,Enamine,Global catalog,EN300-746654,C[C@H](N)C(C)(C)O.Cl,,1,1,[28830],[32752],Nucleophilic_substitution_with_amine,[848]
31597,CCC(N)C(=O)O,QWCKQJZIFLGMSD-UHFFFAOYSA-N,1.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-86145,CC[C@H](N)C(=O)O,,1,1,[28844],[32766],Nucleophilic_substitution_with_amine,[848]
31623,CC(C)(N)C(=O)O,FUOOLUPWFVMBKG-UHFFFAOYSA-N,1.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-53414,CC(C)(N)C(=O)O,,1,1,[28848],[32770],Nucleophilic_substitution_with_amine,[848]
