hippo_id,smiles,inchikey,required_amount_mg,quoted_amount,quote_currency,quote_price,quote_lead_time_days,quote_supplier,quote_catalogue,quote_entry,quoted_smiles,quoted_purity,num_reaction_dependencies,num_product_dependencies,reaction_dependencies,product_dependencies,chemistry_types,scaffold_series
3216,CNCC(C)O,AEKHFLDILSDXBL-UHFFFAOYSA-N,9.0,10.0,EUR,24.0,5,Enamine,Stock,EN300-55145,CNCC(C)O,0.95,9,9,"[7228, 7249, 7366, 7914, 8538, 8648, 8711, 11570, 12022]","[7100, 7104, 7123, 7301, 7312, 11383, 11446, 14549, 15001]",Reductive_amination,"[411, 412, 421]"
9691,Cn1c(C=O)nc2c(Br)cccc21,ASNYHGBIYZZGDU-UHFFFAOYSA-N,21.0,21.0,EUR,123.0,5,Enamine,Stock,EN300-2447323,CN1C(C=O)=NC=2C(Br)=CC=CC21,0.95,21,21,"[7045, 7047, 7048, 7290, 7292, 7294, 7296, 7302, 7304, 7307, 7308, 7322, 7336, 7361, 7362, 7363, 7364, 7365, 7366, 7367, 7370]","[7100, 9849, 9851, 9852, 10084, 10086, 10088, 10089, 10095, 10097, 10100, 10101, 10115, 10129, 10152, 10153, 10154, 10155, 10156, 10157, 10160]",Reductive_amination,[412]
9702,Cn1c(C=O)nc2ccc(Cl)cc21,VEHAYIARTMUDIZ-UHFFFAOYSA-N,21.0,21.0,EUR,53.0,5,Enamine,Stock,EN300-122342,CN1C(C=O)=NC=2C=CC(Cl)=CC21,0.95,21,21,"[7091, 7092, 7095, 7237, 7238, 7239, 7240, 7247, 7249, 7250, 7251, 7252, 7261, 7263, 7264, 7265, 7266, 7267, 7268, 7275, 7276]","[7104, 9895, 9896, 9899, 10035, 10036, 10037, 10038, 10045, 10047, 10048, 10049, 10058, 10060, 10061, 10062, 10063, 10064, 10065, 10070, 10071]",Reductive_amination,[412]
9801,CNCC(C)(C)O,KYCZVVFGMGLNPL-UHFFFAOYSA-N,3.0,3.0,EUR,14.0,5,Enamine,Stock,EN300-77367,CNCC(C)(C)O,0.95,3,3,"[8425, 12262, 12581]","[7108, 15241, 15597]",Reductive_amination,"[411, 412, 421]"
9707,Cn1c(C=O)nc2cc(Br)ccc21,ZAJSAYQLLBKWQQ-UHFFFAOYSA-N,21.0,21.0,EUR,143.0,5,Enamine,Stock,EN300-134717,CN1C(C=O)=NC=2C=C(Br)C=CC21,0.95,21,21,"[7117, 7122, 7135, 7843, 7844, 7899, 7905, 7906, 7907, 7910, 7911, 7912, 7913, 7914, 7915, 7919, 7920, 7921, 7925, 7927, 7928]","[7123, 9921, 9926, 9938, 10612, 10613, 10666, 10670, 10671, 10672, 10675, 10676, 10677, 10678, 10679, 10683, 10684, 10685, 10689, 10691, 10692]",Reductive_amination,[412]
6858,OC(CF)CCl,ZNKJYZHZWALQNX-UHFFFAOYSA-N,4.0,100.0,EUR,32.0,10,Enamine,Global catalog,EN300-1968342,OC(CF)CCl,,4,4,"[4607, 13564, 15356, 15700]","[7152, 16693, 18572, 18916]",Nucleophilic_substitution_with_amine,"[318, 332, 412]"
7501,CNCC(O)CO,WOMTYMDHLQTCHY-UHFFFAOYSA-N,3.0,3.0,EUR,14.0,5,Enamine,Stock,EN300-203696,CNCC(O)CO,0.95,3,3,"[8317, 12052, 12552]","[7189, 15031, 15568]",Reductive_amination,"[411, 412, 421]"
6975,CCn1c(CNC)nc2ccccc21,NFQDHANZFKDQTR-UHFFFAOYSA-N,3.0,100.0,EUR,94.0,10,Enamine,Global catalog,EN300-58732,CCn1c(CNC)nc2ccccc21,,3,3,"[4664, 4753, 4757]","[7209, 7298, 7302]",Nucleophilic_substitution_with_amine,"[412, 421]"
9804,CCC(O)CNC,RDTCWQXQLWFJGY-UHFFFAOYSA-N,3.0,3.0,EUR,29.0,5,Enamine,Stock,EN300-1241275,CCC(O)CNC,0.95,3,3,"[8342, 12234, 12564]","[7223, 15213, 15580]",Reductive_amination,"[411, 412, 421]"
9440,Cc1ccc2nc(CCl)cn2c1,PLRNFKAZHXWINP-UHFFFAOYSA-N,1.0,1.0,EUR,14.0,5,Enamine,Stock,EN300-10842,Cl.CC=1C=CC2=NC(=CN2C1)CCl,0.95,1,1,[6611],[8834],Nucleophilic_substitution_with_amine,[973]
8732,Cc1cccc2nc(CBr)cn12,RFFDTLBTDYIVAL-UHFFFAOYSA-N,3.0,3.0,EUR,19.0,5,Enamine,Stock,EN300-71631,Br.CC1=CC=CC2=NC(=CN12)CBr,0.95,3,3,"[6041, 6372, 6374]","[8841, 9172, 9174]",Nucleophilic_substitution_with_amine,[973]
9433,ClCc1nc2ccccn2c1Br,MBUGYLFFIDOVCW-UHFFFAOYSA-N,3.0,3.0,EUR,40.0,5,Enamine,Stock,EN300-1608600,Cl.ClCC=1N=C2C=CC=CN2C1Br,0.87,3,3,"[6594, 6786, 6788]","[8870, 9020, 9032]",Nucleophilic_substitution_with_amine,[973]
